kepid	koi_period	koi_time0bk	koi_duration	koi_depth	koi_ror	koi_prad	koi_quarters	koi_disposition
7050989	11.578909260	175.5860300	2.72070	2.4340e+02	0.014458	2.06	11111111111111111000000000000000	CONFIRMED
7175184	10.104631420	135.5571800	2.36900	1.1460e+02	0.010177	1.59	11111111111111111000000000000000	CONFIRMED
8494142	42.882479510	203.6483000	9.74710	4.0890e+02	0.018777	3.61	11111111111111111000000000000000	CONFIRMED
11554435	9.434141710	177.8434600	2.81120	3.9770e+03	0.059248	5.73	11111111111111111000000000000000	CONFIRMED
8494142	22.950622780	151.5325900	4.48140	1.2980e+02	0.011297	2.17	11111111111111111000000000000000	CONFIRMED
6471021	125.629147900	253.3507900	9.10800	7.8416e+03	0.082594	10.02	11111111111111111000000000000000	CONFIRMED
8709688	4.179390370	133.8481800	2.64700	1.7280e+02	0.012013	1.52	11111111111111111000000000000000	CONFIRMED
11618601	2.762637370	132.9957400	1.82100	1.8500e+02	0.012679	1.25	11111111111111111000000000000000	CONFIRMED
7582689	11.921603500	137.4758100	5.00900	4.3200e+01	0.007395	0.87	11111111111111111000000000000000	CONFIRMED
7582689	6.802579470	138.0478000	4.60800	3.2700e+01	0.006153	0.73	11111111111111111000000000000000	CONFIRMED
7582689	8.703121540	140.1553100	4.80700	3.2000e+01	0.006066	0.72	11111111111111111000000000000000	CONFIRMED
6196457	26.723169000	147.9369600	8.50100	1.9500e+02	0.012689	2.31	11111111111111111000000000000000	CONFIRMED
7050989	16.399264610	131.9680600	3.41080	2.2080e+02	0.013613	1.94	11111111111111111000000000000000	CONFIRMED
7419318	18.735771270	177.6343720	3.03560	5.6720e+02	0.024162	2.10	11111111111111111000000000000000	CONFIRMED
7419318	8.436398290	179.8870400	3.24510	3.4550e+02	0.017275	1.50	11111111111111111000000000000000	CONFIRMED
7603200	13.781094710	177.8527850	2.31880	7.5600e+02	0.025926	1.42	11111111111111111000000000000000	CONFIRMED
7603200	23.089022410	171.0076340	1.70120	5.9830e+02	0.022578	1.24	11111111111111111000000000000000	CONFIRMED
10905239	6.029772410	132.4816200	3.96100	5.4600e+01	0.006767	1.18	11111111111111111000000000000000	CONFIRMED
7364176	135.187993400	190.9329200	8.81910	6.6340e+02	0.023453	2.32	11111111111111111000000000000000	CONFIRMED
8686097	172.704608300	236.9257400	11.34700	6.5910e+02	0.023415	2.85	11111111111111111000000000000000	CONFIRMED
12356617	988.881117700	239.2241890	5.95040	5.0600e+03	0.063925	10.81		CONFIRMED
3323887	19.270825843	182.5436000	4.12810	6.6605e+03	0.074186	7.74	11111111111111111000000000000000	CONFIRMED
9716391	13.182932900	141.8264800	3.59400	5.1800e+02	0.020402	1.84	00110111111111111000000000000000	CONFIRMED
6929841	3.515754920	134.2997400	1.38100	2.3740e+02	0.013745	1.35	11110111011101110000000000000000	CONFIRMED
5088536	87.517778700	201.1545100	2.55000	1.3650e+02	0.014911	1.85	11111111111111111000000000000000	CONFIRMED
11508644	14.256327200	133.4097100	4.79600	2.0610e+02	0.015463	1.73	11111111111111111000000000000000	CONFIRMED
8895758	0.968980781	132.4192100	1.51700	1.1850e+02	0.009916	1.08	00011111111111111000000000000000	CONFIRMED
7603200	10.312822040	133.5352800	2.01380	1.3760e+02	0.010729	0.59	11111111111111111000000000000000	CONFIRMED
7700622	35.583496880	189.0356200	3.98850	9.3760e+02	0.027158	2.03	11111111111111111000000000000000	CONFIRMED
8008067	15.771110670	184.9034700	5.05740	5.4710e+02	0.021029	2.62	11111111111111111000000000000000	CONFIRMED
8008067	157.065997600	481.2694200	8.12890	5.5140e+02	0.021105	2.63	11111111111111111000000000000000	CONFIRMED
3323887	38.907875170	175.4258470	4.52710	6.1591e+03	0.076413	7.98		CONFIRMED
3323887	1.592959750	182.0892400	1.93130	2.4830e+02	0.014209	1.48		CONFIRMED
11137180	6.070325480	135.3093300	1.34100	3.1160e+02	0.016287	1.36	11111111111111111000000000000000	CONFIRMED
3756264	7.362721240	136.8614300	1.32870	4.2930e+02	0.019093	1.86	11111011101110111000000000000000	CONFIRMED
11572193	10.676159200	140.5913600	4.59400	1.5100e+02	0.011449	1.79	11111111111111111000000000000000	CONFIRMED
11285870	4.484943150	135.0183600	2.75200	1.3490e+02	0.010746	1.23	11111110111011101000000000000000	CONFIRMED
6196457	49.356790700	134.2953300	10.95400	1.3020e+02	0.010449	1.91	11111111111111111000000000000000	CONFIRMED
8121310	22.208095490	206.3596500	7.33270	4.6320e+02	0.019714	3.02	11111111111111111000000000000000	CONFIRMED
8156120	38.583367900	174.8486800	12.39100	1.3882e+03	0.040669	8.56	11111111111111111000000000000000	CONFIRMED
8753657	2.426304127	170.4555170	2.66240	1.8540e+02	0.013272	1.41	11111111111111111000000000000000	CONFIRMED
3942670	33.416055300	171.3369600	8.60500	2.7580e+02	0.019214	2.98	11111111111111111000000000000000	CONFIRMED
3942670	12.611968500	138.1189000	6.37200	7.6500e+01	0.008559	1.33	11111111111111111000000000000000	CONFIRMED
10585738	0.636424848	131.6887200	0.94700	2.1790e+02	0.013529	1.31	11111110111011101000000000000000	CONFIRMED
7676423	2.460500950	133.6160500	1.86100	2.7680e+02	0.014909	1.03	10101010101010101000000000000000	CONFIRMED
11714231	5.866012700	136.3564700	3.98500	1.8300e+02	0.012764	1.45	11111111111111111000000000000000	CONFIRMED
11720424	23.910705600	150.5394000	4.99600	2.9400e+02	0.015991	1.91	11111111111111111000000000000000	CONFIRMED
8753657	4.623344910	132.3708300	3.01890	6.2000e+01	0.007238	0.77	11111111111111111000000000000000	CONFIRMED
9139084	5.835994850	169.8744600	2.06200	5.5330e+02	0.021244	1.92	11111111111111111000000000000000	CONFIRMED
3353050	5.080057900	174.4285300	5.20700	2.2280e+02	0.014349	3.95	11111011101110111000000000000000	CONFIRMED
3446746	13.144967410	174.8467000	3.63990	3.0080e+02	0.016418	1.59	11111111111111111000000000000000	CONFIRMED
5695396	16.091963690	170.5988320	2.89430	4.1580e+02	0.019184	2.13	11111111111111111000000000000000	CONFIRMED
8051946	1.495151300	132.6602500	3.43000	5.2000e+01	0.009063	1.44	11111111111111111000000000000000	CONFIRMED
5445681	20.350470400	142.7588000	7.22500	1.0180e+02	0.009254	1.01	11111111111111111000000000000000	CONFIRMED
11499192	4.135929270	133.5376300	2.37700	1.5620e+02	0.011401	1.43	11111110111011101000000000000000	CONFIRMED
12416661	8.053379120	134.9588000	5.38200	3.8300e+01	0.005669	1.28	11111111111111111000000000000000	CONFIRMED
9881662	3.254277742	172.6625600	2.99030	1.5990e+02	0.011619	1.38	11111111111111111000000000000000	CONFIRMED
9881662	91.351481600	189.6008200	8.70700	2.1000e+02	0.013179	1.57	11111111111111111000000000000000	CONFIRMED
3656121	31.158824900	173.9035500	5.18030	9.5900e+02	0.028250	3.56	11111011101110111000000000000000	CONFIRMED
3656121	76.732455600	200.6722000	6.24300	6.8570e+02	0.024437	3.08	11111011101110111000000000000000	CONFIRMED
3733628	13.899632330	182.8644540	3.57910	1.1217e+03	0.034031	2.46	11111111111111111000000000000000	CONFIRMED
3831053	6.149559310	169.5518200	5.56940	3.3370e+02	0.016797	3.26	11111111111111111000000000000000	CONFIRMED
5092266	44.870204200	141.1144600	4.19900	6.3610e+02	0.023536	2.56	00011111111111111000000000000000	CONFIRMED
8751796	4.453424180	133.0906600	3.65400	4.6600e+01	0.006490	0.90	11111111111111111000000000000000	CONFIRMED
9907129	9.705693000	140.3709000	7.70200	1.4080e+02	0.013675	2.07	11111101110111011000000000000000	CONFIRMED
9527334	8.313773040	175.9913700	2.96400	8.3740e+02	0.026357	2.74	11111111111111111000000000000000	CONFIRMED
11361646	7.974205830	174.5271800	5.35030	2.9310e+02	0.015639	1.85	11111111111111111000000000000000	CONFIRMED
11361646	1.888990360	132.0951700	3.48600	5.9000e+01	0.007007	0.83	11111111111111111000000000000000	CONFIRMED
10285631	18.684057160	170.8324500	6.93290	3.8150e+02	0.020651	3.64	11111101110111011000000000000000	CONFIRMED
3964109	21.416240830	176.2499100	7.08100	3.1450e+02	0.016250	2.09	11111011101110111000000000000000	CONFIRMED
3544595	4.726740370	134.9263960	2.92670	2.7310e+02	0.015943	1.56	11111111111111111000000000000000	CONFIRMED
5695396	25.517274400	154.4165000	4.73500	6.6800e+01	0.007472	0.83	11111111111111111000000000000000	CONFIRMED
9714550	4.732920610	131.5790000	1.74600	1.5160e+02	0.011209	0.97	11111111111111111000000000000000	CONFIRMED
6263593	22.476595200	136.8233600	3.43700	4.8140e+02	0.019619	1.21	11110111011101110000000000000000	CONFIRMED
10252275	14.863849600	142.9572900	2.70500	2.2060e+02	0.033152	2.90	11111111111111111000000000000000	CONFIRMED
10252275	5.652457330	136.9789100	2.06200	1.2100e+02	0.012065	1.05	11111111111111111000000000000000	CONFIRMED
11455181	10.929481500	141.5034000	5.89300	1.9690e+02	0.012816	1.21	01111111111111111000000000000000	CONFIRMED
10290666	5.458499140	172.0885700	4.04480	2.5590e+02	0.015387	1.91	11111101110111011000000000000000	CONFIRMED
10337258	13.285364520	169.8605200	6.28300	3.7760e+02	0.019435	4.03	11111111111111111000000000000000	CONFIRMED
12314973	15.413081200	136.9432400	6.63580	2.6430e+02	0.015072	2.59	11111111111111111000000000000000	CONFIRMED
5450893	4.820510880	135.7854100	3.58800	4.0900e+01	0.007090	1.08	11111111111111111000000000000000	CONFIRMED
2716801	42.521700600	136.1274000	5.72300	6.8560e+02	0.024534	2.45	01111111111111111000000000000000	CONFIRMED
7216284	6.699588510	134.1468000	2.83100	2.5370e+02	0.014260	1.24	11111111111111111000000000000000	CONFIRMED
6945786	2.391619660	133.0795600	1.90600	1.8920e+02	0.012434	0.93	11111111111111111000000000000000	CONFIRMED
5978170	5.688790830	131.6672000	2.55000	2.4150e+02	0.014153	0.99	11111111111111111000000000000000	CONFIRMED
5440317	2.319415710	131.9392500	1.59100	9.6400e+01	0.009078	1.24	11111111111111111000000000000000	CONFIRMED
10545066	19.783025900	177.7201300	5.48980	3.7320e+02	0.017519	2.10	11111101110111011000000000000000	CONFIRMED
10552611	7.010632400	174.5754200	3.06880	3.2730e+02	0.017555	1.50	11111101110111011000000000000000	CONFIRMED
10552611	3.107626840	132.6335900	2.36100	7.7200e+01	0.008591	0.73	11111101110111011000000000000000	CONFIRMED
10587105	1.980356674	170.1396010	2.47430	2.7190e+02	0.016185	2.10	11111110111011101000000000000000	CONFIRMED
10587105	12.834477100	138.3262600	3.84600	2.8100e+02	0.019618	2.55	11111110111011101000000000000000	CONFIRMED
11090556	2.788179300	131.8455800	3.39700	5.5800e+01	0.006774	1.02	11111111111111111000000000000000	CONFIRMED
11090556	4.138276840	133.2285000	3.44900	6.3800e+01	0.007466	1.13	11111111111111111000000000000000	CONFIRMED
3234843	29.727220000	134.6581000	3.45000	1.0102e+03	0.031506	3.02	00011111111111111000000000000000	CONFIRMED
6021275	18.010199560	179.4213700	3.51600	1.7770e+02	0.016020	1.93	11110111011101110000000000000000	CONFIRMED
3234843	10.613687120	140.8531600	3.49800	5.5980e+02	0.021552	2.06	00011111111111111000000000000000	CONFIRMED
5688790	8.073940970	540.0416100	2.45500	1.0560e+03	0.036630	1.59	00000100000101110000000000000000	CONFIRMED
10908248	39.859505000	154.7616000	7.98700	1.5550e+02	0.011483	1.62	11111110111011101000000000000000	CONFIRMED
10878263	7.170710381	176.6668440	2.92250	8.6330e+02	0.026573	2.73	11111101110111011000000000000000	CONFIRMED
10878263	4.699652821	177.6151900	2.55300	3.5140e+02	0.016925	1.74	11111101110111011000000000000000	CONFIRMED
10982872	4.761705895	170.3357590	3.30610	4.9710e+02	0.020577	2.75	11111111111111111000000000000000	CONFIRMED
10982872	2.024143568	170.4962040	2.52730	2.3940e+02	0.014511	1.94	11111111111111111000000000000000	CONFIRMED
4141376	11.872908140	180.8959330	2.53420	3.3270e+02	0.019838	2.25	11111111111111111000000000000000	CONFIRMED
9468551	1.638652525	132.2902500	1.95200	1.6690e+02	0.012008	1.29	00011111111111111000000000000000	CONFIRMED
9076971	9.066876130	134.7518500	3.38100	3.6720e+02	0.022102	1.90	00011111111111111000000000000000	CONFIRMED
8360640	4.022310900	135.1729800	0.85300	2.2780e+02	0.015181	1.37	11111111111111111000000000000000	CONFIRMED
11019987	6.913173200	138.4219000	4.73000	3.9100e+01	0.005778	0.91	11111110111011101000000000000000	CONFIRMED
10924562	18.605204600	149.0376000	6.82900	2.4250e+02	0.014369	1.94	00011111111111111000000000000000	CONFIRMED
7534267	39.442078100	169.1411000	7.02900	1.7240e+02	0.012063	2.51	11111111111111111000000000000000	CONFIRMED
9592705	10.275325130	177.2722700	6.30930	2.0970e+02	0.013362	3.04	11111111111111111000000000000000	CONFIRMED
10386922	26.629419530	191.9962700	7.87090	4.9280e+02	0.020245	3.13	11111111111111111000000000000000	CONFIRMED
10386922	296.637581700	403.6720420	16.42500	2.7631e+03	0.048876	7.56	11111111111111111000000000000000	CONFIRMED
10982872	41.808503100	148.7081400	7.79700	1.9040e+02	0.012520	1.67	11111111111111111000000000000000	CONFIRMED
11015108	39.309440960	171.3348610	5.77000	1.1321e+03	0.030434	2.87	11111111111111111000000000000000	CONFIRMED
11074541	29.884877230	173.1944040	4.56120	1.2757e+03	0.034344	2.81	11111110111011101000000000000000	CONFIRMED
11100383	12.924898030	170.7867900	2.68110	9.5900e+02	0.031196	2.62	11111101110111011000000000000000	CONFIRMED
6636320	6.331252280	137.1414900	2.68800	3.0660e+02	0.015805	1.31	11111111111111111000000000000000	CONFIRMED
4067925	24.220419200	146.4245900	3.27100	8.0630e+02	0.025317	2.10	01111011101110111000000000000000	CONFIRMED
6021275	6.414912770	169.6404400	3.36290	1.2100e+02	0.011625	1.40	11110111011101110000000000000000	CONFIRMED
10933561	31.517794630	185.1533000	7.63400	3.5760e+02	0.017813	2.72	11111101110111011000000000000000	CONFIRMED
10933561	8.129998580	134.1006700	2.14920	1.4800e+02	0.013332	2.04	11111101110111011000000000000000	CONFIRMED
11075737	2.586639524	171.8425720	2.25300	2.1770e+02	0.013613	1.44	11111110111011101000000000000000	CONFIRMED
11194032	28.511176390	187.3639550	4.59410	1.8446e+03	0.043430	3.27	11111111111111111000000000000000	CONFIRMED
11394027	14.386825670	170.4550490	2.14170	5.6960e+02	0.021663	2.54	11111110111011101000000000000000	CONFIRMED
11442793	331.597273200	140.4989290	14.40400	8.3221e+03	0.083115	10.89	11111110111011101000000000000000	CONFIRMED
5520547	11.200588550	137.5100300	4.56200	2.1990e+02	0.017306	1.70	11111111111111111000000000000000	CONFIRMED
8866102	17.833678340	181.2339430	4.51120	3.2690e+02	0.016638	2.43	11111111111111111000000000000000	CONFIRMED
4143755	19.556620030	189.0435400	8.08700	2.9890e+02	0.016490	2.45	11111111111111111000000000000000	CONFIRMED
11244137	2.033874830	131.9192700	3.09700	7.3600e+01	0.007727	1.60	11111111111111111000000000000000	CONFIRMED
5865654	23.955398600	146.6622100	3.20400	2.2870e+02	0.014603	2.84	11111111111111111000000000000000	CONFIRMED
11259686	34.435938700	193.0380000	5.82000	4.2450e+02	0.018691	2.78	11111101110111011000000000000000	CONFIRMED
11547513	5.317440164	171.8756190	2.93310	2.9250e+02	0.016817	1.94	11111110111011101000000000000000	CONFIRMED
11547513	10.105757640	135.5095800	2.01380	1.1680e+02	0.011144	1.28	11111110111011101000000000000000	CONFIRMED
11802615	28.862365710	178.4849800	5.40330	4.4920e+02	0.021303	2.53	11111110111011101000000000000000	CONFIRMED
11442793	210.601384300	147.0568670	11.99220	4.1593e+03	0.058748	7.70	11111110111011101000000000000000	CONFIRMED
11442793	59.737144300	158.9597400	8.00060	5.6640e+02	0.021678	2.84	11111110111011101000000000000000	CONFIRMED
11521793	27.082397340	191.8072800	5.01190	4.2320e+02	0.022782	3.25	11111111111111111000000000000000	CONFIRMED
11566064	30.652893500	135.0421100	4.99000	2.6970e+02	0.015968	2.86	11111111111111111000000000000000	CONFIRMED
3848275	5.194927470	131.6245800	3.16700	2.7290e+02	0.015196	2.03	01111111111111111000000000000000	CONFIRMED
12021625	15.931441200	141.8121200	2.43500	5.5670e+02	0.022469	1.77	11111111111111111000000000000000	CONFIRMED
4175630	28.227413000	141.4950400	5.78200	1.1134e+03	0.030469	2.82	01111011101110111000000000000000	CONFIRMED
3328080	4.765590560	133.5053100	2.20000	6.7500e+01	0.007495	0.92	11111111111111111000000000000000	CONFIRMED
8430964	2.986181340	133.4692600	2.96900	1.2290e+02	0.010222	1.16	11111111111111111000000000000000	CONFIRMED
6021275	6.178173660	168.8626000	3.26010	1.0190e+02	0.010125	1.22	11110111011101110000000000000000	CONFIRMED
11905011	5.651789220	172.2791500	3.09330	1.3410e+02	0.012704	2.03	11111110111011101000000000000000	CONFIRMED
12785320	19.963672080	178.3080600	2.64030	2.7090e+02	0.017335	1.50	11111111111111111000000000000000	CONFIRMED
2692377	1.541676547	170.5437190	1.91180	2.9650e+02	0.015785	1.88	11111111111111111000000000000000	CONFIRMED
11568987	15.959956110	171.5209800	4.31490	5.2320e+02	0.021520	2.27	11111111111111111000000000000000	CONFIRMED
11568987	7.378675510	135.8227100	3.34900	1.2510e+02	0.010507	1.11	11111111111111111000000000000000	CONFIRMED
11621223	4.903321801	172.9005870	2.88870	3.3450e+02	0.016695	2.37	11111111111111111000000000000000	CONFIRMED
11624249	1.827081930	170.5258300	1.96401	1.1647e+03	0.030822	5.95	11111111111111111000000000000000	CONFIRMED
3852655	11.629041590	132.8209900	2.97000	8.8000e+01	0.010571	1.31	11111111111111111000000000000000	CONFIRMED
5088536	27.508715750	182.1034940	5.92910	6.3920e+02	0.023998	2.98	11111111111111111000000000000000	CONFIRMED
6103377	20.070875700	136.9462000	6.35400	4.0570e+02	0.019355	3.20	10010001000100010000000000000000	CONFIRMED
8037145	25.752749770	136.4385100	2.76780	7.3890e+02	0.025190	2.27	11111111111111111000000000000000	CONFIRMED
8806123	49.411211270	198.2387090	5.27800	3.1840e+03	0.061052	6.77	11111111111111111000000000000000	CONFIRMED
8806123	36.856775800	138.9068300	7.49500	7.1410e+02	0.024202	2.68	11111111111111111000000000000000	CONFIRMED
8355239	10.399861730	141.5136600	3.37700	2.7530e+02	0.016629	1.50	11111111111111111000000000000000	CONFIRMED
8367113	24.315740090	183.4087500	4.13440	6.4330e+02	0.024496	2.80	11111111111111111000000000000000	CONFIRMED
8558011	39.676607100	178.5555500	5.04000	6.1120e+02	0.023657	2.29	01010101010101010000000000000000	CONFIRMED
9115800	4.454194254	172.8202233	2.30610	1.6042e+04	0.117743	11.76	11111111111111111000000000000000	CONFIRMED
9478990	21.087195300	202.8584050	5.92691	8.8947e+03	0.086833	14.43	11111101110111011000000000000000	CONFIRMED
6850504	6.098556030	135.9290600	2.98150	8.4400e+01	0.008309	0.84	11111111111111111000000000000000	CONFIRMED
10934674	16.542952610	169.6503100	3.85160	7.2600e+02	0.024368	2.31	11111101110111011000000000000000	CONFIRMED
10990886	11.023474798	171.1146620	1.48140	1.7955e+03	0.041967	2.46	11111101110111011000000000000000	CONFIRMED
11015323	34.188843230	193.3894600	5.32780	1.0632e+03	0.029377	2.97	11111111111111111000000000000000	CONFIRMED
11134879	4.301658430	172.3110010	2.10550	7.3940e+02	0.025589	2.42	11111111111111111000000000000000	CONFIRMED
11192998	7.650243513	171.9723520	2.75200	9.8140e+02	0.028274	2.30	11111111111111111000000000000000	CONFIRMED
8934495	4.592393816	172.0047230	2.27480	1.0277e+03	0.028819	2.51	11111111111111111000000000000000	CONFIRMED
5866724	5.859935955	132.0405280	4.01850	3.2280e+02	0.016453	2.56	11111111111111111000000000000000	CONFIRMED
9157634	2.104721971	171.0442190	1.75470	9.0550e+02	0.027167	2.89	11111111111111111000000000000000	CONFIRMED
8565266	6.412512953	169.8798040	5.26770	1.1564e+03	0.032166	3.89	11111111111111111000000000000000	CONFIRMED
8616637	2.019997006	170.0710200	1.80730	3.3280e+02	0.016938	1.46	11111111111111111000000000000000	CONFIRMED
8616637	3.763041531	132.5929800	1.60110	3.5450e+02	0.018946	1.63	11111111111111111000000000000000	CONFIRMED
8625925	6.521209629	175.7111000	2.79750	7.6040e+02	0.025899	2.54	11111111111111111000000000000000	CONFIRMED
