kepid	koi_period	koi_prad	koi_quarters
4735826	4.020189030	0.60	11111111111111111000000000000000
9291039	3.796383639	0.71	11111111111111111000000000000000
10155321	0.710592390	3.92	11111101110111011000000000000000
5003670	3.339309570	1.20	11111111111111111000000000000000
4953173	3.363792890	44.77	11111111111111111000000000000000
8973285	4.292516560	3.66	00011111111111111000000000000000
2861126	4.987924040	0.73	01111111111111111000000000000000
6363560	0.907818056	0.55	11111111111111111000000000000000
7539174	297.714020000	45.69	11101111011101100000000000000000
7935997	3.875943160	0.68	11111111111111111000000000000000
8105398	5.683256480	0.97	11111111111111111000000000000000
10535708	0.933737610	1.00	11111111111111111000000000000000
11453930	0.687739345	1.53	11111111111111111000000000000000
4737267	9.524076544	151.00	11111111111111111000000000000000
5955321	11.637858887	77.01	11111111111111111000000000000000
6182093	50.900813000		11110111011101110000000000000000
4758350	91.649983000	2.27	11111011101110111000000000000000
4862625	541.742985000	3.39	11111111111111111000000000000000
10621666	14.586219500	1.17	11111101110111011000000000000000
5211470	0.938074536	417.01	01111111111111111000000000000000
6665064	0.698359996	28.97	11100000000000000000000000000000
3123418	563.948540000	2.55	11111111111111111000000000000000
3458687	0.983762040	12.44	11111011101110111000000000000000
3749508	2.403704619	27.04	11111111111111111000000000000000
3955867	33.657668940	78.44	11111111111111111000000000000000
3965201	44.113873000	4.90	11111011101110111000000000000000
4074294	0.892988877	2.94	11111011101110111000000000000000
4380560	0.705816203	15.33	00011011101110111000000000000000
4384652	374.516480000	73.10	11111011101110111000000000000000
7697568	10.348211200	1.29	1111111111111111000000000000000
4483235	1.760927600	1.53	11111011101110111000000000000000
4662363	321.241942840		11111011101110111000000000000000
4680745	1.463148937	15.82	11111111111111111000000000000000
4851195	374.514471000	139.55	11111011101110111000000000000000
4862924	482.620110000	1.98	11111111111111111000000000000000
5024414	1.525924746	8.86	11111011101110111000000000000000
5177065	1.253831620	0.47	11111111111111111000000000000000
5268955	12.822524960	20.12	11111111111111111000000000000000
5271090	10.155158700	0.94	11111111111111111000000000000000
5444276	0.708965461	1.13	11111111111111111000000000000000
5598645	0.648772102	2.60	11110111011101110000000000000000
5696518	0.963919960		11111111111111111000000000000000
5878506	11.768725070		11111111111111111000000000000000
5908086	0.937051320	6.09	11111111111111111000000000000000
6307243	451.865790000	1.85	11111111111111111000000000000000
6350522	491.525710000	1.43	11111111111111111000000000000000
6385302	411.540396440		11111111111111111000000000000000
6443274	608.205720000	1.46	11111111111111111000000000000000
6508734	480.037590000	1.14	11111111111111111000000000000000
6527050	0.879851970		1111111111111111000000000000000
5602588	7.227432100	1.28	01110111011101110000000000000000
6590362	0.592618966	0.86	11111111111111111000000000000000
6628740	0.532854237	1.21	11111111111111111000000000000000
6876575	91.069934000	1.59	11111111111111111000000000000000
7031126	0.566802672	1.08	11111111111111111000000000000000
7031208	0.566796331	1.50	00011111111111111000000000000000
7031742	0.566785459	0.84	11111111111111111000000000000000
7032568	0.566792936	0.79	11111111111111111000000000000000
7032687	0.566800400	0.88	00011111111111111000000000000000
7115384	0.566793614	21.63	11111111111111111000000000000000
7116282	0.566798676	0.68	01111111111111111000000000000000
7116859	0.566763800	0.75	00011111111111111000000000000000
7133286	38.510775730	18.68	11111111111111111000000000000000
7186259	4.239653090		10000000000000000000000
7214090	0.577910513	1.10	00011111111111111000000000000000
7281694	0.566807725	0.94	11111111111111111000000000000000
7362450	0.566807422	1.13	11111111111111111000000000000000
8007262	1.345078434	12.16	11111111111111111000000000000000
8096395	366.088938000	2.57	11111111111111111000000000000000
8106973	439.107696900	24.70	11111111111111000000000000000
8168509	414.450080000	7.01	11111111111111111000000000000000
10397751	5.431036160	0.66	11111111111111111000000000000000
8258103	0.594003994	1.55	11111111111111111000000000000000
8297319	328.322110000	1.30	10101010101010101000000000000000
8423344	381.979770000	1.55	11111111111111000000000000000
8444868	67.412998000	1.57	11111111111111111000000000000000
8579684	2.088027990	1.93	11111111111111111000000000000000
8649876	10.421278800	36.90	11111111111111111000000000000000
8682094	359.824991300		11111111111111000000000000000
8846809	0.778705577	59.33	11111111111111111000000000000000
8868686	4.447091070	0.96	11111111111111111000000000000000
9025662	293.706960000	6140.44	11111111111111000000000000000
8572936	27.795762425	81.48	11111111111111111000000000000000
9837578	20.733748565	69.80	11111111111111111000000000000000
7821010	24.238241803	102.31	11111111111111111000000000000000
5473556	11.258825027	87.18	11111111111111111000000000000000
6504534	28.162612575	23.52	11110111011101110000000000000000
6307062	75.378956896	58.76	11111111111111111000000000000000
5652983	9.058466200	2.46	11111111111111111000000000000000
9092897	3.916915500		11111111111111111000000000000000
9246715	342.553157230	830.99	11111111111111111000000000000000
9292130	362.747593000	2.51	11111111111111111000000000000000
9541144	0.536650344	1.57	11111101110111011000000000000000
8677057	0.694611128	0.64	11111111111111111000000000000000
8702537	7.475184100	0.85	11111111111111111000000000000000
8757213	328.048500000	2.22	01111111111111111000000000000000
8880003	1.721287520	0.65	11111111111111111000000000000000
8953296	0.784294574	87.26	11111111111111111000000000000000
8749844	361.510990000	6.85	11111111111111111000000000000000
8962007	1.414358610	0.74	11111111111111111000000000000000
8703491	0.616343903	1.72	11111111111111111000000000000000
9043947	1.043478580	1.09	11111111111111111000000000000000
9079587	364.339290000	4.40	11111111111111111000000000000000
8703506	352.710091000	3.75	00011111111111111000000000000000
8590776	33.893817700	1.22	11111111111111111000000000000000
8761550	224.591055000	2.17	11111111111111111000000000000000
8686761	374.939990980	4.67	11111111111111111000000000000000
8873450	24.278380100	2.03	11111111111111111000000000000000
8880317	382.589100000	2.15	11111111111111111000000000000000
8750503	11.928319400	0.98	11111111111111111000000000000000
8639155	0.603351522	3.91	11111111111111111000000000000000
9021047	31.972800450	5.88	00011111111111111000000000000000
8587439	8.391400240	1.10	11111111111111111000000000000000
8712863	0.532493086	1.87	11111111111111111000000000000000
9079915	0.812678859	0.83	11111111111111111000000000000000
10208894	183.836254000	51.64	11110110011001000000000000000000
10214873	5.959695593	1.13	11111111111111111000000000000000
10253977	392.601892000	2.25	11111111111111111000000000000000
10268714	452.652060000	2.41	11111111111111111000000000000000
10281311	234.663191860	1.68	11111111111111111000000000000000
10341876	351.204993000	3.57	01111111111111111000000000000000
10351947	260.446151000	25.39	11111101110111011000000000000000
10160922	87.487573000	1.87	11111101110111011000000000000000
10198225	11.945137600	3.32	11111111111111111000000000000000
10214341	277.133670000	1.84	11111111111111111000000000000000
10219288	3.381607000	117.25	10000000000000000000000000000000
10226343	0.660655454	16.81	01111101110111011000000000000000
10263598	145.750554000	15.34	11111111111111111000000000000000
10266860	2.178139540	1.00	11111111111111111000000000000000
4763020	384.097810000	1.63	11111011101110111000000000000000
5128966	0.505322676	46.59	00011111111111111000000000000000
5288744	333.716340480	3.53	11111011101110111000000000000000
5305225	322.507410000	2.11	11111111111111111000000000000000
5598216	373.871600000	2.19	11110111011101110000000000000000
5637036	171.046664000	32.31	11100111011001000000000000000000
5647008	0.799868354	34.70	11111111111111111000000000000000
10385708	345.767100000	2.50	11111111111111111000000000000000
10404545	350.341140000	2.50	11111111111111111000000000000000
10425070	363.971650000	40.48	11111101110111011000000000000000
10425070	395.237530000	3.17	11111101110111011000000000000000
10461045	385.972410000	1.72	11111111111111111000000000000000
10493253	89.667675000	78.77	00000101100000000000000000000000
10515564	5.048745100	0.67	11111111111111111000000000000000
10321927	321.020940000	1.96	00011111111111111000000000000000
10321972	122.115550000	2.96	00000000000001111000000000000000
10322797	1.213742728	1.18	11111111111111111000000000000000
10331279	225.488050000	1.70	11111111111111111000000000000000
10338529	366.748660000	2.35	11111111111111111000000000000000
10340212	0.933748940	0.18	01111111111111111000000000000000
10383729	0.734548624	0.84	11111111111111111000000000000000
5709226	317.994840000	2.22	11111111111111111000000000000000
5775090	432.967320000	1.64	11110111011101110000000000000000
5791705	614.390540000	2.43	11111111111111111000000000000000
5802205	578.887610000	1.69	11111011101110111000000000000000
5812648	238.561202000	5.75	11111111111111111000000000000000
5858919	218.771117000	250.20	11110111011101110000000000000000
5872139	375.177370000	3.64	00011111111111111000000000000000
10519701	334.874020000	47.48	11111111111111111000000000000000
10664150	370.240200000	29.24	01111111111111111000000000000000
10735575	1.674981200	79.51	11111111111111111000000000000000
10753394	288.678554000	0.96	11111101110111011000000000000000
10875937	307.947357180	76.66	00000101110111011000000000000000
10907307	277.251180000	5.02	11111110111011101000000000000000
11087662	264.636540000	42.55	11111111111111111000000000000000
10389280	375.408923000	4.48	11111111111111111000000000000000
10397315	2.178127690	0.78	11111111111111111000000000000000
10403228	67.176626864	9.66	00000001000001111000000000000000
10405224	0.933780680	0.63	11111111111111111000000000000000
10405482	0.933738950	0.64	11111111111111111000000000000000
10405546	0.933737180	0.48	11111111111111111000000000000000
10407191	0.934206960		00000000000000001000000000000000
5955197	359.338310000	2.33	00011111111111111000000000000000
5955427	213.201978000	1.91	11111111111111111000000000000000
5956977	77.773042000	15.03	11111111111111111000000000000000
6043574	381.782641000	55.75	11111111111111111000000000000000
6049470	354.789700000	0.47	11111111111111111000000000000000
6105359	235.544698000	2.13	11110111011101110000000000000000
6114140	0.933745798	3.45	11111111111111111000000000000000
11099109	115.284150000	2.05	00000000010111011000000000000000
11124353	423.730740000	2.48	01111110111011101000000000000000
11338091	293.386410000	1.35	11111110111011101000000000000000
11400356	677.562820000	2.24	01111111111111111000000000000000
11446424	66.716453000	2.20	01111110111011101000000000000000
11449696	371.212050000	2.55	01100110011001100000000000000000
11456839	190.783023000	71.66	11100100010000000000000000000000
10452252	34.573718512	0.42	01111111111111111000000000000000
10462462	0.855815630		00000001000000000000000000000000
10470882	0.933749100	0.79	00011111111111111000000000000000
10470993	0.933744170	0.64	11111111111111111000000000000000
10471005	0.933746350	0.63	11111111111111111000000000000000
10471055	0.933746500	0.63	00011111111111111000000000000000
10471204	0.933716310	0.70	11111111111111111000000000000000
6119605	260.022650000	3.13	11111111111111111000000000000000
6230649	443.660000000	33.20	11111111111111111000000000000000
6286633	366.289990000	68.39	11111111111111111000000000000000
6451125	72.654984200	34.52	11111111111111111000000000000000
6507334	54.753883835	2.21	11111111111111111000000000000000
6516529	379.428180000	1.89	11111111111111111000000000000000
6521526	103.039788000	2.05	00011111111111111000000000000000
11501492	371.904640000	2.88	11111111111111111000000000000000
11558217	362.858010000	1.90	11111111111111111000000000000000
11649292	384.558321000	14.33	11111110111011101000000000000000
11760931	397.727330000	1.48	11111111111111111000000000000000
11854061	504.884190000	25.19	11111110111011101000000000000000
11868122	384.922750000	1.64	01111111111111111000000000000000
11872364	189.183958000	3.31	11111111111111111000000000000000
10471243	0.933761310	0.61	11111111111111111000000000000000
10471296	0.933772530	0.43	11111111111111111000000000000000
10535886	0.933760210	0.40	11111111111111111000000000000000
10535897	0.933720080	0.41	11111111111111111000000000000000
10535926	0.933735910	0.57	11111111111111111000000000000000
10535991	0.933749110	0.66	11111111111111111000000000000000
10536177	0.933722610	0.59	11111111111111111000000000000000
6600492	312.610070000	2.01	11111111111111111000000000000000
6685403	429.601430000	2.74	11111111111111111000000000000000
6846544	499.881590000	2.61	11111111111111111000000000000000
6848529	197.377040000	84.37	11111111111111111000000000000000
6887321	1.657460340	0.54	11111111111111111000000000000000
6953281	0.566799395	1.65	01111111111111111000000000000000
7020168	203.840600000	2.41	11111111111111111000000000000000
12012872	14.395425000	0.85	11111111111111111000000000000000
12069319	231.157554000	37.37	11100100011001000000000000000000
